lookupId,First Order (from sales data),src_www,src_iphone,src_android,src_ipad,src_manual,src_facebookshop,src_external,src_Amazon FBM,January,February,March,April,May,June,July,August,September,October,November,December,pct_Direct Sales,pct_Orders for Stock,pct_Drop Shipments,pct_Platypus,pct_Moss Motors Only,pct_R&D Club,Units Sold,Base Product Sku,Listing Type,Unit Weight (pounds),retailPrice,make,model,yearMin,yearMax,Revenue 2019 to present,Number of Components,BOM Cost,Sales Channel,Product Type,Designer,Main Component Material,Main Component MFG Process,Main Component Finishing Process
CS-AD933-265,5/21/20,50.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,CS-AD933,single,1.2,60,FIAT,500,2011,2016,120,4,38.88956,BigC,#Wipers,Outside,Silicon,Purchase,None
CS-AD933-676,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AD933,single,1.2,60,Mazda,2,2011,2015,0,4,38.88956,BigC,#Wipers,Outside,Silicon,Purchase,None
CS-AD960-010,6/11/20,34.44%,50.99%,15.23%,0.66%,0.00%,0.00%,0.00%,0.00%,27.15%,19.21%,29.14%,11.92%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.91%,88.08%,0.00%,0.00%,0.00%,0.00%,0.00%,163,CS-AD960,single,0.15,20,GMC,Sierra,1999,2021,3020,4,3.16663,BigC,#Stubby,Tristan,Aluminum,Lathe,Powder
CS-AD960-020,4/21/20,43.94%,38.34%,12.74%,1.59%,0.74%,0.00%,0.00%,0.00%,25.07%,20.59%,26.21%,13.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,12.20%,82.38%,2.23%,0.00%,0.00%,0.00%,0.00%,232,CS-AD960,single,0.15,20,Chevrolet,Silverado,1999,2021,3769,4,3.16663,BigC,#Stubby,Tristan,Aluminum,Lathe,Powder
CS-AD960-167,2/20/21,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,75.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,CS-AD960,single,0.11,25,Chevrolet,Colorado,2006,2014,100,4,3.16663,BigC,#Stubby,Tristan,Aluminum,Lathe,Powder
CS-AD960-174,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AD960,single,0.11,25,Chevrolet,Tahoe,2007,2014,0,4,3.16663,BigC,#Stubby,Tristan,Aluminum,Lathe,Powder
CS-AD960-181,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AD960,single,0.11,25,GMC,Canyon,2006,2014,0,4,3.16663,BigC,#Stubby,Tristan,Aluminum,Lathe,Powder
CS-AD960-825,2/24/21,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AD960,single,0.11,25,Cadillac,Escalade,2007,2014,25,4,3.16663,BigC,#Stubby,Tristan,Aluminum,Lathe,Powder
CS-AD960-832,2/26/21,74.03%,0.00%,25.97%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.97%,25.97%,48.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,77.92%,0.00%,22.08%,0.00%,0.00%,0.00%,4,CS-AD960,single,0.11,25,Chevrolet,Avalanche,2007,2013,96.25,4,3.16663,BigC,#Stubby,Tristan,Aluminum,Lathe,Powder
CS-AD960-934,2/11/21,37.50%,50.00%,12.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,75.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8,CS-AD960,single,0.11,25,Chevrolet,Cobalt,2007,2010,200,4,3.16663,BigC,#Stubby,Tristan,Aluminum,Lathe,Powder
CS-AD960-976,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AD960,single,0.11,25,Chevrolet,Suburban,2007,2014,0,4,3.16663,BigC,#Stubby,Tristan,Aluminum,Lathe,Powder
CS-AD978-995,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AD978,single,1.2,60,Honda,S2000,1999,2009,0,4,20.84623,BigC,#Wipers,Outside,Silicon,Purchase,None
CS-AD981-384,10/10/20,55.77%,29.48%,14.74%,0.00%,0.00%,0.00%,0.00%,0.00%,22.11%,0.00%,30.71%,17.69%,0.00%,0.00%,0.00%,0.00%,0.00%,14.74%,14.74%,0.00%,45.45%,10.32%,0.00%,0.00%,0.00%,0.00%,15,CS-AD981,single,0.38,30,MINI,Countryman,2011,2016,407,3,12.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AD984-736,10/29/20,16.67%,55.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.89%,2.78%,41.67%,72.22%,0.00%,0.00%,0.00%,0.00%,0.00%,6,CS-AD984,variant,0.31,25,MINI,Countryman,2011,2016,180,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AD987-645,11/12/20,25.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,25.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,CS-AD987,variant,0.5,50,MINI,Countryman,2011,2016,200,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AD990-476,12/7/20,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AD990,variant,0.31,25,MINI,Countryman,2011,2016,0,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AD993-645,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AD993,variant,0.2,50,MINI,Countryman,2011,2016,0,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE002-491,2/8/21,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE002,variant,0.31,25,MINI,Countryman,2011,2016,25,3,1.30623,BigC,,Steve,Vinyl,Cut,None
CS-AE005-465,2/8/21,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,CS-AE005,variant,0.5,50,MINI,Countryman,2011,2016,100,3,1.30623,BigC,,Steve,Vinyl,Cut,None
CS-AE011-498,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE011,variant,0.2,25,MINI,Countryman,2011,2016,0,3,1.30623,BigC,,Steve,Vinyl,Cut,None
CS-AE011-824,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE011,variant,0.2,50,MINI,Countryman,2011,2016,0,3,1.30623,BigC,,Steve,Vinyl,Cut,None
CS-AE026-384,11/2/20,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE026,variant,0.63,55,MINI,Countryman,2011,2016,110,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE029-090,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE029,variant,0.2,55,MINI,Countryman,2011,2016,0,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE050-372,10/27/20,0.00%,27.03%,0.00%,27.03%,18.92%,0.00%,0.00%,0.00%,0.00%,0.00%,27.03%,27.03%,0.00%,0.00%,0.00%,0.00%,0.00%,18.92%,0.00%,0.00%,54.05%,18.92%,0.00%,0.00%,0.00%,0.00%,3,CS-AE050,variant,0.44,50,MINI,Countryman,2011,2016,185,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE053-763,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE053,variant,0.2,50,MINI,Countryman,2011,2016,0,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE062-174,3/14/21,0.00%,50.00%,0.00%,25.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,75.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,CS-AE062,variant,0.38,25,MINI,Countryman,2011,2016,100,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE065-789,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE065,variant,0.2,25,MINI,Countryman,2011,2016,25,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE089-398,3/8/21,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE089,single,0.5,55,Mazda,"any, MX-5 Miata",2016,2021,165,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE101-819,3/11/21,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE101,variant,0.38,30,Mazda,MX-5 Miata,2016,2021,30,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE104-134,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE104,variant,0.2,30,Mazda,MX-5 Miata,2016,2021,0,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE113-010,9/25/20,55.23%,14.53%,23.26%,2.91%,4.07%,0.00%,0.00%,0.00%,24.42%,11.63%,20.35%,2.91%,0.00%,0.00%,0.00%,0.00%,8.72%,11.63%,5.81%,14.53%,81.40%,4.07%,0.00%,0.00%,0.00%,0.00%,35,CS-AE113,single,0.38,35,Mazda,MX-5 Miata,2016,2021,1204,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE140-189,4/28/20,57.91%,18.15%,10.17%,2.18%,8.69%,0.36%,0.00%,0.00%,9.48%,7.26%,9.53%,4.70%,6.93%,6.90%,8.70%,11.51%,12.87%,6.54%,6.87%,6.17%,76.25%,2.03%,0.00%,0.00%,7.56%,0.00%,296,CS-AE140,single,0.25,75,Mazda,MX-5 Miata,2016,2021,20656.98,4,41.57623,BigC,#Non-Craven,Outside,Electronics,Purchase,None
CS-AE143-321,6/7/20,0.00%,25.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.00%,0.00%,25.00%,25.00%,0.00%,0.00%,0.00%,75.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,CS-AE143,single,1.8,93,Ford,Escape,2013,2015,372,8,20.06406,BigC,#Platypus,Loren,Steel,Form,Powder
CS-AE146-175,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE146,variant,0.3,99,MINI,Convertible,2004,2008,0,10,2.74751,BigC,#Shifter,Tristan,Acetal,Lathe,None
CS-AE146-198,3/8/21,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE146,variant,1,99,MINI,Coupe,2012,2015,69.3,10,2.74751,BigC,#Shifter,Tristan,Acetal,Lathe,None
CS-AE146-211,7/5/20,61.83%,7.63%,7.63%,0.00%,22.90%,0.00%,0.00%,0.00%,7.63%,0.00%,12.98%,7.63%,0.00%,0.00%,7.63%,7.63%,22.90%,28.24%,0.00%,5.34%,45.80%,38.93%,0.00%,0.00%,0.00%,0.00%,16,CS-AE146,variant,1,99,MINI,Cooper,2001,2006,1296.9,10,2.74751,BigC,#Shifter,Tristan,Acetal,Lathe,None
CS-AE146-244,2/9/21,0.00%,58.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,58.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,58.82%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE146,variant,1,99,MINI,Roadster,2012,2015,168.3,10,2.74751,BigC,#Shifter,Tristan,Acetal,Lathe,None
CS-AE146-369,2/19/21,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE146,variant,1,99,MINI,Convertible,2009,2015,99,10,2.74751,BigC,#Shifter,Tristan,Acetal,Lathe,None
CS-AE146-524,9/10/20,71.83%,14.08%,14.08%,0.00%,0.00%,0.00%,0.00%,0.00%,23.94%,0.00%,14.08%,0.00%,0.00%,0.00%,0.00%,0.00%,28.17%,19.72%,14.08%,0.00%,42.25%,29.58%,0.00%,0.00%,0.00%,0.00%,8,CS-AE146,variant,1,99,MINI,Cooper,2007,2013,702.9,10,2.74751,BigC,#Shifter,Tristan,Acetal,Lathe,None
CS-AE146-613,11/25/20,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2,CS-AE146,variant,1,99,MINI,Cooper,2001,2006,198,10,2.74751,BigC,#Shifter,Tristan,Acetal,Lathe,None
CS-AE146-648,11/4/20,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.33%,0.00%,66.67%,0.00%,0.00%,0.00%,0.00%,0.00%,3,CS-AE146,variant,1,99,Mazda,MX-5 Miata,2005,2015,297,10,2.74751,BigC,#Shifter,Tristan,Acetal,Lathe,None
CS-AE146-987,6/28/20,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE146,variant,1,99,MINI,Clubman,2008,2015,99,10,2.74751,BigC,#Shifter,Tristan,Acetal,Lathe,None
CS-AE149-442,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE149,variant,0.3,99,MINI,Convertible,2016,2021,0,11,7.43051,BigC,#Shifter,Steve,Acetal,Lathe,None
CS-AE149-617,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE149,variant,0.3,99,MINI,Cooper,2015,2021,0,11,7.43051,BigC,#Shifter,Steve,Acetal,Lathe,None
CS-AE149-699,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE149,variant,0.3,99,MINI,Clubman,2016,2021,0,11,7.43051,BigC,#Shifter,Steve,Acetal,Lathe,None
CS-AE149-741,7/14/20,28.04%,28.04%,37.38%,0.00%,6.54%,0.00%,0.00%,0.00%,18.69%,9.35%,25.23%,0.00%,0.00%,0.00%,18.69%,9.35%,9.35%,9.35%,0.00%,0.00%,65.42%,6.54%,0.00%,0.00%,0.00%,0.00%,11,CS-AE149,variant,1,99,MINI,Cooper,2014,2021,1059.3,11,7.43051,BigC,#Shifter,Steve,Acetal,Lathe,None
CS-AE178-165,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE178,single,1.2,60,Mercedes-Benz,Sprinter,2010,2014,0,4,42.62456,BigC,#Wipers,Outside,Silicon,Purchase,None
CS-AE178-262,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE178,single,1.2,60,Buick,Verano,2012,2015,0,4,42.62456,BigC,#Wipers,Outside,Silicon,Purchase,None
CS-AE178-537,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE178,single,1.2,60,Dodge,Sprinter,2007,2010,0,4,42.62456,BigC,#Wipers,Outside,Silicon,Purchase,None
CS-AE178-683,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE178,single,1.2,60,Freightliner,Sprinter,2007,2014,0,4,42.62456,BigC,#Wipers,Outside,Silicon,Purchase,None
CS-AE178-695,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE178,single,1.2,60,Honda,Ridgeline,2016,2018,0,4,42.62456,BigC,#Wipers,Outside,Silicon,Purchase,None
CS-AE178-781,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE178,single,1.2,60,Honda,Pilot,2016,2018,0,4,42.62456,BigC,#Wipers,Outside,Silicon,Purchase,None
CS-AE187-911,4/1/21,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE187,variant,0.75,45,MINI,Clubman,2016,2021,45,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE190-648,4/3/21,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE190,variant,0.75,45,MINI,Clubman,2016,2021,45,3,1.30623,BigC,,Steve,Vinyl,Cut,None
CS-AE199-648,3/19/21,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,55.56%,44.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3,CS-AE199,variant,0.75,20,MINI,Clubman,2016,2021,45,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE205-130,12/2/20,7.69%,0.00%,61.54%,0.00%,30.77%,0.00%,0.00%,0.00%,0.00%,0.00%,61.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,38.46%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,CS-AE205,variant,0.75,20,MINI,Countryman,2017,2021,65,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE208-115,1/27/21,38.46%,61.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30.77%,0.00%,38.46%,30.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4,CS-AE208,variant,0.75,20,MINI,Countryman,2017,2021,65,3,1.30623,BigC,#Decals,Steve,Vinyl,Cut,None
CS-AE229-122,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE229,variant,0.1,25,Lexus,SC,2007,2020,0,3,0.38024,BigC,#Other,outside,Plastic,Purchase,None
CS-AE229-161,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE229,variant,0.1,25,Mitsubishi,Raider,2007,2019,0,3,0.38024,BigC,#Other,outside,Plastic,Purchase,None
CS-AE229-188,4/8/21,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE229,variant,0.04,25,Ford,"EcoSport, Escape",1983,2020,25,3,0.38024,BigC,#Other,outside,Plastic,Purchase,None
CS-AE229-213,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE229,variant,0.1,25,Acura,"ZDX, RDX",2007,2019,0,3,0.38024,BigC,#Other,outside,Plastic,Purchase,None
CS-AE229-214,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE229,variant,0.1,25,Aston Martin,Vantage,2007,2016,0,3,0.38024,BigC,#Other,outside,Plastic,Purchase,None
CS-AE229-227,12/12/20,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,CS-AE229,variant,0.04,25,Subaru,XV Crosstrek,2007,2020,25,3,0.38024,BigC,#Other,outside,Plastic,Purchase,None
CS-AE229-233,no sales,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,CS-AE229,variant,0.1,25,Toyota,"Venza, Corolla, Prius, Supra, Yaris",1984,2020,0,3,0.38024,BigC,#Other,outside,Plastic,Purchase,None
